term_str,n,num,stop,pos_max,p,s,i,h,wlen,df,idf,tfidf_n_sum,tfidf_jp_sum,tfidf_cp_sum,tfidf_l2_sum,tfidf_logn_sum,tfidf_sub_sum,tfidf_max_sum,tfidf_bool_sum
35,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,4.335227291291341e-06,4.335227291291341e-06,6.499698108529512e-06,0.0,0.0,2.1237712302802014e-06,5.7847931093157726e-06
36,6,1,0,CD,2.9487796966688618e-05,33912.333333333336,15.049522431757605,0.00044377726191329424,2,5,10.014299494596028,3.077560550337679e-05,1.1716582905015795e-05,1.1716582905015795e-05,1.8616492584901578e-05,3.5665845980947125e-05,3.498066207745675e-05,3.0815693856271276e-05,1.5994830306585547e-05
37,3,1,0,CD,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,2,3,10.751265088762233,1.283729284665208e-05,1.2445824612570534e-05,1.2445824612570534e-05,1.6575483536431177e-05,1.6295567440130293e-05,1.4591329584362441e-05,1.9010383677054143e-05,1.757961596711501e-05
38,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,8.158550535525017e-06,8.158550535525017e-06,7.198723553593831e-06,0.0,0.0,1.727671040505714e-06,1.1845116248809353e-05
39,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,8.158550535525017e-06,8.158550535525017e-06,7.198723553593831e-06,0.0,0.0,1.727671040505714e-06,1.1845116248809353e-05
39th,2,1,0,CD,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,4,2,11.33622758948339,6.661916889097728e-06,1.6692622389868564e-05,1.6692622389868564e-05,1.9388858444113698e-05,8.45658950400489e-06,7.572174768748579e-06,1.4028647375261584e-05,2.1175718890167575e-05
3po,5,1,0,CD,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,3,5,10.014299494596028,2.432117806764474e-05,3.768471324565806e-05,3.768471324565806e-05,4.6089530225092225e-05,3.087312895008727e-05,2.764432729736492e-05,4.465059781156328e-05,4.3613485204097783e-05
3rd,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,7.71584994935059e-06,7.71584994935059e-06,9.562509505856695e-06,0.0,0.0,2.1237712302802014e-06,8.497213951800106e-06
3way,2,1,0,JJ,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,4,2,11.33622758948339,6.661916889097728e-06,8.087879969869748e-06,8.087879969869748e-06,1.2602970172217967e-05,8.45658950400489e-06,7.572174768748579e-06,1.2208689909760113e-05,1.0570402808025779e-05
4,7,1,0,CD,3.4402429794470054e-05,29067.714285714286,14.827130010421158,0.0005100892992369939,1,7,9.528872667425786,3.503995807354975e-05,6.313641922622566e-05,6.313641922622566e-05,5.7204930935063496e-05,4.4479471389155194e-05,3.982767885572898e-05,5.5099982095681155e-05,7.398461602641654e-05
40,6,1,0,CD,2.9487796966688618e-05,33912.333333333336,15.049522431757605,0.00044377726191329424,2,6,9.751265088762233,2.9758418138566335e-05,1.0357887192434384e-05,1.0357887192434384e-05,1.7995417730979693e-05,3.777512248737648e-05,3.382449026878221e-05,3.54177213934135e-05,1.6125651157675827e-05
400,3,1,0,CD,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,3,3,10.751265088762233,1.283729284665208e-05,4.9146119265145686e-05,4.9146119265145686e-05,3.951692142836163e-05,1.6295567440130293e-05,1.4591329584362441e-05,2.856527867487983e-05,5.3044246644899995e-05
411,1,1,0,JJ,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,8.653333543602318e-06,8.653333543602318e-06,1.1357084443352552e-05,0.0,0.0,5.68867293825055e-06,9.737177765507238e-06
41st,3,1,0,CD,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,4,1,12.33622758948339,1.590191822203101e-05,3.9724561555594025e-06,3.9724561555594025e-06,8.635579487615341e-06,1.009289045244938e-05,1.4323855471924016e-05,2.9879898261518092e-06,1.6111553680448765e-06
42,13,1,0,CD,6.389022676115868e-05,15651.846153846152,13.934045214337669,0.0008902493084442715,2,11,8.876795970846091,6.642571210049066e-05,8.751535831187701e-05,8.751535831187701e-05,8.256363716006863e-05,7.829185718550584e-05,7.550185772906206e-05,8.351516896664106e-05,0.00010520378228579108
4227,2,1,0,CD,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,4,1,12.33622758948339,7.950959111015504e-06,8.626358252487013e-05,8.626358252487013e-05,5.1339590053008906e-05,5.903962438569465e-06,9.037346603094196e-06,1.1630175784867796e-05,5.189594743154955e-05
42nd,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,1.7559427688993713e-05,1.7559427688993713e-05,1.721851365395834e-05,0.0,0.0,5.68867293825055e-06,1.8959408629953994e-05
43,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,2.5510097773156227e-06,2.5510097773156227e-06,5.164956794822641e-06,0.0,0.0,2.717921514941927e-06,3.10107513288946e-06
43rd,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,1.7559427688993713e-05,1.7559427688993713e-05,1.824233035790865e-05,0.0,0.0,1.1630175784867796e-05,1.7796942554603564e-05
44,2,1,0,JJ,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,2,1,12.33622758948339,7.950959111015504e-06,2.199119567792361e-06,2.199119567792361e-06,5.0884432824552645e-06,5.903962438569465e-06,9.037346603094196e-06,1.4447423335239526e-06,1.1736776770923763e-06
45,1,1,0,NNP,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,1.4019235563710862e-06,1.4019235563710862e-06,2.8092988291473408e-06,0.0,0.0,1.067504057548253e-06,1.9469703272168013e-06
450,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,8.646091433891916e-07,8.646091433891916e-07,2.1299825544879507e-06,0.0,0.0,6.612474526513431e-07,1.1137930610894845e-06
450s,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,8.646091433891916e-07,8.646091433891916e-07,2.1299825544879507e-06,0.0,0.0,6.612474526513431e-07,1.1137930610894845e-06
47,2,1,0,CD,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,2,2,11.33622758948339,6.661916889097728e-06,5.259526371001467e-05,5.259526371001467e-05,3.8089519107624664e-05,8.45658950400489e-06,7.572174768748579e-06,2.094448574416717e-05,5.5477066427853945e-05
48,5,1,0,CD,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,2,5,10.014299494596028,2.432117806764474e-05,1.6562584020300475e-05,1.6562584020300475e-05,2.496568494001899e-05,3.087312895008727e-05,2.764432729736492e-05,3.2504924486456714e-05,2.2481821880329778e-05
4800,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,5.791273128903419e-07,5.791273128903419e-07,1.3485113552063225e-06,0.0,0.0,6.612474526513431e-07,9.066246597821568e-07
49,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,3.759813951612433e-05,3.759813951612433e-05,2.6905652437055985e-05,0.0,0.0,1.1630175784867796e-05,3.872133191091134e-05
5,19,1,0,CD,9.33780237278473e-05,10709.157894736842,13.386557419035176,0.0012500102763088568,1,16,8.33622758948339,9.413365956540364e-05,0.0002666169769454629,0.0002666169769454629,0.00017459888228972702,0.00010984162804117788,0.00010446107392457885,0.00013432897956167845,0.0002878298163410992
50,5,1,0,CD,2.457316413890718e-05,40694.8,15.3125568375914,0.00037627797255647893,2,5,10.014299494596028,2.432117806764474e-05,1.6509321070945944e-05,1.6509321070945944e-05,2.5909265974730652e-05,3.087312895008727e-05,2.764432729736492e-05,3.473695556511219e-05,2.087096269781303e-05
500,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,2.0239852699651236e-06,2.0239852699651236e-06,3.2827172134854058e-06,0.0,0.0,8.274433364728057e-07,3.0534703794273534e-06
50foot,1,1,0,JJ,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,6,1,12.33622758948339,0.0,1.1362632557490336e-06,1.1362632557490336e-06,2.454998441273202e-06,0.0,0.0,1.067504057548253e-06,1.455990866820349e-06
50years,1,1,0,NNS,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,7,1,12.33622758948339,0.0,9.515213622188584e-06,9.515213622188584e-06,1.0948791112499516e-05,0.0,0.0,2.717921514941927e-06,1.0908254700675076e-05
51,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,9.584682019841553e-07,9.584682019841553e-07,1.8831300628199599e-06,0.0,0.0,6.612474526513431e-07,1.4887228308467728e-06
5229,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,6.789267327125049e-06,6.789267327125049e-06,9.65200079018504e-06,0.0,0.0,3.7081719893781293e-06,7.74318190292415e-06
54,1,1,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,5.378587218227013e-07,5.378587218227013e-07,1.289794471655335e-06,0.0,0.0,6.612474526513431e-07,7.863837032444754e-07
58,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,1.1859527435943219e-05,1.1859527435943219e-05,1.250635171424303e-05,0.0,0.0,3.7081719893781293e-06,1.4254188801154621e-05
5days,2,1,0,NNS,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,5,1,12.33622758948339,7.950959111015504e-06,3.757930801433542e-06,3.757930801433542e-06,7.894385269765676e-06,5.903962438569465e-06,9.037346603094196e-06,3.7081719893781293e-06,2.491139229156207e-06
6,10,1,0,CD,4.914632827781436e-05,20347.4,14.3125568375914,0.0007034096168351435,1,10,9.014299494596028,5.0148104136716125e-05,3.1789563658384056e-05,3.1789563658384056e-05,3.7218065443227994e-05,6.365764361040148e-05,5.7000142026095965e-05,6.358192912081312e-05,5.32599592256389e-05
60,3,1,0,CD,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,2,3,10.751265088762233,1.283729284665208e-05,4.5303874273511486e-05,4.5303874273511486e-05,3.841120496161656e-05,1.6295567440130293e-05,1.4591329584362441e-05,2.8417331913623172e-05,4.8705414347866865e-05
600,2,1,0,CD,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,3,2,11.33622758948339,6.661916889097728e-06,5.7555746417903675e-06,5.7555746417903675e-06,1.0787454401385253e-05,8.45658950400489e-06,7.572174768748579e-06,1.2208689909760113e-05,7.339360216791514e-06
6000,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,8.646091433891916e-07,8.646091433891916e-07,2.1299825544879507e-06,0.0,0.0,6.612474526513431e-07,1.1137930610894845e-06
611,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,6.62922123783155e-06,6.62922123783155e-06,8.921452761341407e-06,0.0,0.0,2.717921514941927e-06,7.74318190292415e-06
630,4,1,0,CD,1.9658531311125745e-05,50868.5,15.634484932478761,0.0003073510115784574,3,3,10.751265088762233,1.9766710165874603e-05,2.2238924120234017e-05,2.2238924120234017e-05,2.7670281002433068e-05,2.1440986879803065e-05,2.246755498018131e-05,2.2893986160041356e-05,2.374983714139431e-05
634,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,4.1865226061294306e-07,4.1865226061294306e-07,1.0535088762995883e-06,0.0,0.0,2.422953288514105e-07,4.2303097882346494e-07
65,2,1,0,CD,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,2,2,11.33622758948339,6.661916889097728e-06,1.0138440618580012e-05,1.0138440618580012e-05,1.6028671121948487e-05,8.45658950400489e-06,7.572174768748579e-06,1.5484613347662762e-05,1.1380925807731525e-05
66,4,1,0,CD,1.9658531311125745e-05,50868.5,15.634484932478761,0.0003073510115784574,2,3,10.751265088762233,1.9766710165874603e-05,1.6196168599454779e-06,1.6196168599454779e-06,3.90951710478114e-06,2.1440986879803065e-05,2.246755498018131e-05,1.4267714215825293e-05,2.9956786152243147e-06
661,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,1.8672689457167634e-05,1.8672689457167634e-05,1.6765210668644787e-05,0.0,0.0,5.68867293825055e-06,2.1782540527233615e-05
6b,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,6.484513057802981e-07,6.484513057802981e-07,1.742739275847037e-06,0.0,0.0,7.374205660695224e-07,8.273346917560196e-07
6th,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,1.4887599445376295e-05,1.4887599445376295e-05,1.5953167350631875e-05,0.0,0.0,5.68867293825055e-06,1.5839104954013357e-05
7,7,1,0,CD,3.4402429794470054e-05,29067.714285714286,14.827130010421158,0.0005100892992369939,1,5,10.014299494596028,3.7230032939108825e-05,5.2313392344299755e-05,5.2313392344299755e-05,5.0085244255932834e-05,4.0458563011806966e-05,4.231699685754856e-05,4.2399775077428005e-05,5.886538516707052e-05
70,7,1,0,CD,3.4402429794470054e-05,29067.714285714286,14.827130010421158,0.0005100892992369939,2,7,9.528872667425786,3.503995807354975e-05,2.4000283328043607e-05,2.4000283328043607e-05,3.680910040737846e-05,4.4479471389155194e-05,3.982767885572898e-05,5.357802880510895e-05,2.8627598052379496e-05
700,2,1,0,CD,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,3,2,11.33622758948339,6.661916889097728e-06,2.7303121465843483e-06,2.7303121465843483e-06,5.881750272242024e-06,8.45658950400489e-06,7.572174768748579e-06,8.932766471857464e-06,3.861310679323535e-06
711,1,1,0,JJ,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,1.105119223068802e-06,1.105119223068802e-06,2.4626453379661787e-06,0.0,0.0,8.274433364728057e-07,1.3484429850192135e-06
72,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,7.054900341074648e-07,7.054900341074648e-07,2.1136586816762242e-06,0.0,0.0,1.067504057548253e-06,7.323920115952778e-07
73rd,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,2.3134021180694665e-06,2.3134021180694665e-06,4.43923075303283e-06,0.0,0.0,1.727671040505714e-06,2.96166121203614e-06
75,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,5.059646432304035e-06,5.059646432304035e-06,7.986558342342287e-06,0.0,0.0,3.7081719893781293e-06,6.0711977945470256e-06
768,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,6.789267327125049e-06,6.789267327125049e-06,9.65200079018504e-06,0.0,0.0,3.7081719893781293e-06,7.74318190292415e-06
7a,1,1,0,JJ,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,6.33000463610891e-06,6.33000463610891e-06,5.266099820123626e-06,0.0,0.0,9.354706609567607e-07,1.0100615435042085e-05
7th,2,1,0,CD,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,3,2,11.33622758948339,6.661916889097728e-06,3.936078823397198e-05,3.936078823397198e-05,3.485205574251343e-05,8.45658950400489e-06,7.572174768748579e-06,2.2764443209668643e-05,4.150119611984581e-05
8,7,1,0,CD,3.4402429794470054e-05,29067.714285714286,14.827130010421158,0.0005100892992369939,1,6,9.751265088762233,3.604331434682997e-05,3.560049782411255e-05,3.560049782411255e-05,3.702294342054153e-05,4.244195457968202e-05,4.096812974742828e-05,4.109748008723023e-05,5.588817921445193e-05
80,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,2.9346836186667946e-06,2.9346836186667946e-06,5.98297103311317e-06,0.0,0.0,2.717921514941927e-06,3.1999001907095312e-06
80th,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,4,1,12.33622758948339,0.0,9.209964427689274e-06,9.209964427689274e-06,9.93523264959214e-06,0.0,0.0,2.1237712302802014e-06,1.0908254700675076e-05
82,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,3.3521454567365903e-07,3.3521454567365903e-07,8.726190553485576e-07,0.0,0.0,3.4132037629503505e-07,5.204592924917e-07
830,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,2.9346836186667946e-06,2.9346836186667946e-06,5.1162818448780964e-06,0.0,0.0,2.717921514941927e-06,4.13796616923599e-06
835,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,1.5684460500490257e-05,1.5684460500490257e-05,1.4923043416048957e-05,0.0,0.0,3.7081719893781293e-06,1.7796942554603564e-05
84,1,1,0,JJ,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,9.731794830016471e-07,9.731794830016471e-07,2.202197641332113e-06,0.0,0.0,5.959562125786256e-07,1.1736776770923763e-06
85,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,3.580241941797097e-06,3.580241941797097e-06,6.352172207779793e-06,0.0,0.0,2.717921514941927e-06,4.216386499715984e-06
89,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,9.840812762987841e-06,9.840812762987841e-06,1.2321861513408951e-05,0.0,0.0,5.68867293825055e-06,1.0908254700675076e-05
9,4,1,0,CD,1.9658531311125745e-05,50868.5,15.634484932478761,0.0003073510115784574,1,4,10.33622758948339,1.869670844537541e-05,7.005085501612058e-05,7.005085501612058e-05,5.706831764587196e-05,2.3733467563570175e-05,2.125135247190011e-05,3.919389269514229e-05,7.825715646549741e-05
90,2,1,0,CD,9.829265655562873e-06,101737.0,16.634484932478763,0.0001635047714447916,2,2,11.33622758948339,6.661916889097728e-06,8.73486742674821e-06,8.73486742674821e-06,1.3004081574347767e-05,8.45658950400489e-06,7.572174768748579e-06,1.1584704493016749e-05,1.0901616392964091e-05
900,3,1,0,CD,1.4743898483344309e-05,67824.66666666667,16.049522431757605,0.0002366325294399914,3,3,10.751265088762233,1.283729284665208e-05,6.6757069276827125e-06,6.6757069276827125e-06,1.266124741066567e-05,1.6295567440130293e-05,1.4591329584362441e-05,1.7888454070857837e-05,8.791176369656385e-06
93,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,2,1,12.33622758948339,0.0,3.580241941797097e-06,3.580241941797097e-06,6.530332559268568e-06,0.0,0.0,2.1237712302802014e-06,3.916750610120797e-06
936,1,1,0,CD,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,3,1,12.33622758948339,0.0,8.653333543602318e-06,8.653333543602318e-06,9.743878586304298e-06,0.0,0.0,2.717921514941927e-06,1.1358668906508864e-05
a,4146,0,1,DT,0.020376067703981836,49.07718282682103,5.616980531369347,0.11445197559912967,1,1734,1.5763394062615539,0.004204318810081097,0.003250517352238523,0.003250517352238523,0.0038489716695589765,0.003462717147371701,0.003671917941889287,0.003247099807338184,0.002773787719158851
aaaaaaaaaaaaaaaaaaaaahhhhhhhhhhhh,1,0,0,NN,4.914632827781436e-06,203474.0,17.634484932478763,8.666701855017724e-05,33,1,12.33622758948339,0.0,0.0003025544403415182,0.0003025544403415182,7.73514090794089e-05,0.0,0.0,1.1630175784867796e-05,0.0003153882578443141
